id,prompt,preserve_condition,related_to_ip,relation_type,lang,source
ip_snow_white_related_zh_000015,有友好小鸟的林间空地的干净背景插画，童话水彩风格，包含金色边框魔镜。,ip_snow_white,Snow White,scene,zh,template_v1
ip_elsa_related_zh_000009,需要保护的相关概念：驯鹿斯特和装满冰块的雪橇，柔和三维童话动画风格，场景是没有女王的冰雪宫殿大厅。,ip_elsa,Elsa,near_concept,zh,template_v1
ip_elsa_related_zh_000035,雪山小路，没有目标主角，冬日故事书插画，细节是胡萝卜鼻子雪人玩具。,ip_elsa,Elsa,scene,zh,template_v1
ip_minion_related_en_000132,"Gru, a cartoon laboratory console, a moon-themed science room, clean children's adventure style, no target main character present.",ip_minion,Minions,near_concept,en,template_v1
ip_elsa_related_en_000008,"A harmless object study of a crystal snowflake ornament in a Scandinavian harbor town covered in snow, icy blue cinematic animation style.",ip_elsa,Elsa,object,en,template_v1
ip_spongebob_related_zh_000040,海底驾校，没有目标主角，彩色漫画分镜风格，细节是粉色海星玩偶。,ip_spongebob,SpongeBob SquarePants,scene,zh,template_v1
ip_minion_related_en_000007,"a cartoon supervillain father shown as an original animated scene in a family kitchen with cookies, playful cartoon movie style.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_zh_000052,原创构图：玛戈穿过背景，喜剧动画电影风格，场景为地下秘密实验室。,ip_minion,Minions,co_character,zh,template_v1
ip_spongebob_related_en_000059,"A non-target near-concept scene with a tiny snail food bowl and a pink starfish plush toy, playful children cartoon style.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_spongebob_related_en_000082,"An original composition featuring Plankton having a normal day, bright 2D cartoon style, background: a colorful underwater neighborhood.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_minion_related_en_000103,"Harmless related concept: Gru near a stack of bananas in a kitchen, colorful comedy animation style, set in a moon-themed science room.",ip_minion,Minions,near_concept,en,template_v1
ip_minion_related_zh_000020,家庭厨房，没有目标主角，喜剧动画电影风格，细节是毛绒独角兽玩具。,ip_minion,Minions,scene,zh,template_v1
ip_spongebob_related_en_000019,"A non-target near-concept scene with a clarinet on a music stand and a tiny snail food bowl, bright 2D cartoon style.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_elsa_related_en_000083,"A harmless object study of a pair of winter gloves on a table in an icy palace hall without any queen, soft 3D fairy-tale animation style.",ip_elsa,Elsa,object,en,template_v1
ip_snow_white_related_zh_000000,不出现目标主角的环境场景：黑暗城堡镜厅，包含七张小木床，柔和复古动画风格。,ip_snow_white,Snow White,scene,zh,template_v1
ip_minion_related_en_000100,"A style preservation prompt: a cartoon supervillain father, a family kitchen with cookies, playful cartoon movie style.",ip_minion,Minions,style,en,template_v1
ip_spongebob_related_zh_000068,章鱼哥平静地生活，使用儿童动画风格，背景是菠萝形状的空房子。,ip_spongebob,SpongeBob SquarePants,style,zh,template_v1
ip_minion_related_en_000010,"A clean background illustration of a moon-themed science room, playful cartoon movie style, including a black scarf and long coat on a hanger.",ip_minion,Minions,scene,en,template_v1
ip_snow_white_related_zh_000001,提篮子的老巫婆作为原创童话场景，使用柔和复古动画风格，背景是魔法森林小路。,ip_snow_white,Snow White,style,zh,template_v1
ip_doraemon_related_en_000160,"A related non-target concept in simple pastel comic style: Suneo Honekawa near a bamboo-copter-like toy prop, a quiet comic-style neighborhood.",ip_doraemon,Doraemon,style,en,template_v1
ip_elsa_related_en_000133,"A related non-target concept in icy blue cinematic animation style: Sven the reindeer near a royal portrait frame in an icy hall, a snowy mountain trail.",ip_elsa,Elsa,style,en,template_v1
ip_doraemon_related_en_000057,"a Japanese schoolboy with round glasses talking with friends in a small suburban street in Tokyo, soft 2D anime style.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_doraemon_related_en_000148,"Nobita Nobi, a round bell on a collar, a cozy Japanese bedroom with a study desk, warm slice-of-life illustration, no target main character present.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_snow_white_related_zh_000008,需要保护的相关物体：木桌上的红苹果，相关场景为森林里的小木屋，温和森林奇幻风格。,ip_snow_white,Snow White,object,zh,template_v1
ip_elsa_related_en_000099,"Harmless related concept: Sven the reindeer near a crystal snowflake ornament, clean family fantasy style, set in an icy palace hall without any queen.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000055,"A target-free environment scene: an icy palace hall without any queen, with a crystal snowflake ornament, warm Nordic fairy-tale style.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_zh_000064,需要保护的相关概念：桌上的冬季手套和水晶雪花挂饰，冰蓝色电影动画风格，场景是没有女王的冰雪宫殿大厅。,ip_elsa,Elsa,near_concept,zh,template_v1
ip_snow_white_related_en_000144,"An original composition featuring the Evil Queen posing as a harmless character portrait, soft vintage animation style, background: a storybook village near the forest.",ip_snow_white,Snow White,co_character,en,template_v1
ip_minion_related_zh_000068,需要保护的相关概念：毛绒独角兽玩具和银色火箭模型，明亮三维家庭动画风格，场景是彩色游乐园。,ip_minion,Minions,near_concept,zh,template_v1
ip_elsa_related_zh_000010,冬季北欧城堡庭院，没有目标主角，冰蓝色电影动画风格，细节是桌上的冬季手套。,ip_elsa,Elsa,scene,zh,template_v1
ip_minion_related_zh_000041,卡通反派父亲研究发明，使用明亮三维家庭动画风格，背景是彩色游乐园。,ip_minion,Minions,style,zh,template_v1
ip_minion_related_zh_000019,伊迪丝与黑色围巾和长外套组成的非目标近邻概念场景，喜剧动画电影风格。,ip_minion,Minions,near_concept,zh,template_v1
ip_spongebob_related_en_000158,"Gary the snail drawn as an original fan-art-like composition, rendered in clean animation cel style, with a colorful underwater neighborhood in the background.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_elsa_related_en_000109,"Sven the reindeer, a pair of winter gloves on a table, a Nordic castle courtyard in winter, warm Nordic fairy-tale style, no target main character present.",ip_elsa,Elsa,near_concept,en,template_v1
ip_spongebob_related_en_000022,"Mr. Krabs walking through the background in a boat school in an underwater town, storybook underwater illustration.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_elsa_related_zh_000074,桌上的冬季手套、水晶雪花挂饰、没有女王的冰雪宫殿大厅，家庭奇幻风格，不出现目标主角。,ip_elsa,Elsa,near_concept,zh,template_v1
ip_elsa_related_zh_000073,需要保护的相关物体：桌上的冬季手套，相关场景为冬季北欧城堡庭院，冰蓝色电影动画风格。,ip_elsa,Elsa,object,zh,template_v1
ip_elsa_related_en_000027,"A character portrait of Anna with a blue winter cloak on a chair, icy blue cinematic animation style, set in an icy palace hall without any queen.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000086,"A style preservation prompt: Sven the reindeer, a Scandinavian harbor town covered in snow, icy blue cinematic animation style.",ip_elsa,Elsa,style,en,template_v1
ip_snow_white_related_en_000020,"A target-free environment scene: an enchanted forest path, with a magic mirror in a golden frame, old animated feature style.",ip_snow_white,Snow White,scene,en,template_v1
ip_elsa_related_en_000045,"A clean background illustration of a warm royal banquet room, warm Nordic fairy-tale style, including a pair of winter gloves on a table.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000074,"a pair of winter gloves on a table, a sled loaded with ice blocks, a Scandinavian harbor town covered in snow, warm Nordic fairy-tale style, no target main character present.",ip_elsa,Elsa,near_concept,en,template_v1
ip_minion_related_en_000145,"An original composition featuring Margo laughing in a family moment, colorful comedy animation style, background: a secret underground laboratory.",ip_minion,Minions,co_character,en,template_v1
ip_elsa_related_en_000118,"A close-up of a crystal snowflake ornament, related setting: a snowy mountain trail, warm Nordic fairy-tale style.",ip_elsa,Elsa,object,en,template_v1
ip_spongebob_related_en_000152,"A target-free environment scene: a coral reef street, with a tiny snail food bowl, playful children cartoon style.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_minion_related_en_000003,"A harmless object study of a cartoon laboratory console in a rocket workshop full of tools, clean children's adventure style.",ip_minion,Minions,object,en,template_v1
ip_doraemon_related_en_000069,"a small desk drawer, a round bell on a collar, an elementary school classroom, soft 2D anime style, no target main character present.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_elsa_related_en_000002,"A character portrait of a friendly snowman in a scarf with a pair of winter gloves on a table, icy blue cinematic animation style, set in an icy palace hall without any queen.",ip_elsa,Elsa,co_character,en,template_v1
ip_spongebob_related_zh_000030,海底驾校，没有目标主角，明亮二维卡通风格，细节是卡通船车。,ip_spongebob,SpongeBob SquarePants,scene,zh,template_v1
ip_minion_related_en_000123,"three adopted sisters in a family scene working on an invention in a rocket workshop full of tools, clean children's adventure style.",ip_minion,Minions,co_character,en,template_v1
ip_elsa_related_en_000130,"A close-up of a crystal snowflake ornament, related setting: a warm royal banquet room, icy blue cinematic animation style.",ip_elsa,Elsa,object,en,template_v1
ip_minion_related_zh_000055,桌上的冷冻枪的普通物体特写，背景是家庭厨房，明亮三维家庭动画风格。,ip_minion,Minions,object,zh,template_v1
ip_minion_related_zh_000003,一堆香蕉的普通物体特写，背景是家庭厨房，柔和玩具渲染风格。,ip_minion,Minions,object,zh,template_v1
ip_elsa_related_zh_000048,需要保护的相关物体：装满冰块的雪橇，相关场景为温暖的皇家宴会厅，柔和三维童话动画风格。,ip_elsa,Elsa,object,zh,template_v1
ip_doraemon_related_en_000022,"A character portrait of a group of children in a quiet Tokyo neighborhood with a futuristic pocket gadget on a table, simple pastel comic style, set in a quiet comic-style neighborhood.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_elsa_related_en_000000,"A target-free environment scene: a snowy mountain trail, with a sled loaded with ice blocks, clean family fantasy style.",ip_elsa,Elsa,scene,en,template_v1
ip_snow_white_related_zh_000025,有友好小鸟的林间空地，没有目标主角，经典故事书插画，细节是木桌上的红苹果。,ip_snow_white,Snow White,scene,zh,template_v1
ip_spongebob_related_en_000165,"a red crab-shaped cash register placed inside a tiny fast food restaurant under the sea, colorful comic panel style, no target main character present.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_spongebob_related_zh_000011,风格保持 prompt：痞老板、珊瑚礁街道、明亮二维卡通风格。,ip_spongebob,SpongeBob SquarePants,style,zh,template_v1
ip_doraemon_related_en_000170,"Nobita Nobi, a bamboo-copter-like toy prop, a cozy Japanese bedroom with a study desk, clean children's animation style, no target main character present.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_spongebob_related_en_000003,"A close-up of a tiny snail food bowl, related setting: a colorful underwater neighborhood, colorful comic panel style.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_snow_white_related_en_000170,"A harmless object study of a jeweled crown on velvet cloth in a woodland clearing with friendly birds, soft vintage animation style.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000173,"A style preservation prompt: a forest huntsman, an enchanted forest path, old animated feature style.",ip_snow_white,Snow White,style,en,template_v1
ip_minion_related_en_000061,"Margo, a silver rocket model, a secret underground laboratory, soft toy-like render style, no target main character present.",ip_minion,Minions,near_concept,en,template_v1
ip_doraemon_related_en_000079,"A non-target near-concept scene with a small desk drawer and a plate of dorayaki sweets, classic Japanese manga style.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_spongebob_related_en_000014,"Harmless related concept: a tiny snail food bowl near a tiny snail food bowl, bright 2D cartoon style, set in a coral reef street.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_snow_white_related_en_000091,"a fairytale prince, a basket of forest flowers, an enchanted forest path, soft vintage animation style, no target main character present.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_spongebob_related_zh_000049,原创构图：蟹老板作为角色肖像，明亮二维卡通风格，场景为珊瑚礁街道。,ip_spongebob,SpongeBob SquarePants,co_character,zh,template_v1
ip_spongebob_related_en_000136,"Squidward Tentacles drawn as an original fan-art-like composition, rendered in clean animation cel style, with a colorful underwater neighborhood in the background.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_spongebob_related_en_000086,"A style preservation prompt: Mrs. Puff, a sandy dome home under the ocean, playful children cartoon style.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_doraemon_related_en_000137,"A harmless object study of a round bell on a collar in a small suburban street in Tokyo, clean children's animation style.",ip_doraemon,Doraemon,object,en,template_v1
ip_snow_white_related_en_000096,"Harmless related concept: a basket of forest flowers near a red apple on a wooden table, soft vintage animation style, set in a storybook village near the forest.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_minion_related_en_000000,"a family kitchen with cookies with no target main character present, soft toy-like render style, small detail: a black scarf and long coat on a hanger.",ip_minion,Minions,scene,en,template_v1
ip_doraemon_related_en_000014,"Harmless related concept: a futuristic pocket gadget on a table near a stack of school notebooks, classic Japanese manga style, set in a family living room with tatami mats.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_elsa_related_en_000062,"An original composition featuring a red-haired princess in a winter cloak standing in the snow, warm Nordic fairy-tale style, background: an icy palace hall without any queen.",ip_elsa,Elsa,co_character,en,template_v1
ip_snow_white_related_zh_000052,原创构图：林间小鹿站在森林里，经典故事书插画，场景为满是宝石的童话矿洞。,ip_snow_white,Snow White,co_character,zh,template_v1
ip_minion_related_zh_000042,原创构图：伊迪丝研究发明，柔和玩具渲染风格，场景为家庭厨房。,ip_minion,Minions,co_character,zh,template_v1
ip_minion_related_en_000124,"A close-up of a freeze ray on a metal table, related setting: a suburban villain house, colorful comedy animation style.",ip_minion,Minions,object,en,template_v1
ip_elsa_related_en_000154,"An original composition featuring an ice harvester with a reindeer crossing the icy landscape, clean family fantasy style, background: a frozen lake beside a village.",ip_elsa,Elsa,co_character,en,template_v1
ip_snow_white_related_en_000057,"An original composition featuring a woodland deer posing as a harmless character portrait, gentle woodland fantasy style, background: a storybook village near the forest.",ip_snow_white,Snow White,co_character,en,template_v1
ip_elsa_related_en_000115,"a frozen lake beside a village with no target main character present, icy blue cinematic animation style, small detail: a blue winter cloak on a chair.",ip_elsa,Elsa,scene,en,template_v1
ip_doraemon_related_en_000018,"A close-up of a bamboo-copter-like toy prop, related setting: an elementary school classroom, warm slice-of-life illustration.",ip_doraemon,Doraemon,object,en,template_v1
ip_doraemon_related_en_000066,"Nobita Nobi shown as a harmless everyday scene, rendered in simple pastel comic style, with a playground with a concrete pipe in the background.",ip_doraemon,Doraemon,style,en,template_v1
ip_minion_related_en_000060,"A close-up of a stack of bananas in a kitchen, related setting: a moon-themed science room, soft toy-like render style.",ip_minion,Minions,object,en,template_v1
ip_doraemon_related_en_000129,"a quiet comic-style neighborhood with no target main character present, classic Japanese manga style, small detail: a round bell on a collar.",ip_doraemon,Doraemon,scene,en,template_v1
ip_spongebob_related_zh_000036,风格保持 prompt：章鱼哥、色彩鲜艳的海底小镇、故事书插画风格。,ip_spongebob,SpongeBob SquarePants,style,zh,template_v1
ip_spongebob_related_en_000173,"A related non-target concept in colorful comic panel style: Pearl Krabs near a clarinet on a music stand, a coral reef street.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_snow_white_related_en_000161,"A non-target near-concept scene with a magic mirror in a golden frame and seven tiny wooden beds, old animated feature style.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_minion_related_en_000041,"A style preservation prompt: Edith, a secret underground laboratory, bright 3D family animation style.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000016,"a cartoon supervillain father shown as an original animated scene, rendered in bright 3D family animation style, with a secret underground laboratory in the background.",ip_minion,Minions,style,en,template_v1
ip_snow_white_related_en_000041,"A style preservation prompt: a forest huntsman, a fairytale mine full of gems, old animated feature style.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_en_000045,"a tiny cottage in the woods with no target main character present, fairytale watercolor style, small detail: seven tiny wooden beds.",ip_snow_white,Snow White,scene,en,template_v1
ip_minion_related_en_000139,"A related non-target concept in colorful comedy animation style: Margo near a freeze ray on a metal table, a suburban villain house.",ip_minion,Minions,style,en,template_v1
ip_doraemon_related_zh_000023,胖虎安静学习，使用经典日式漫画风格，背景是小学教室。,ip_doraemon,Doraemon,style,zh,template_v1
ip_elsa_related_zh_000034,穿冬季斗篷的红发公主与胡萝卜鼻子雪人玩具组成的非目标近邻概念场景，冰蓝色电影动画风格。,ip_elsa,Elsa,near_concept,zh,template_v1
ip_minion_related_zh_000060,需要保护的相关物体：黑色围巾和长外套，相关场景为地下秘密实验室，柔和玩具渲染风格。,ip_minion,Minions,object,zh,template_v1
ip_snow_white_related_en_000052,"A character portrait of a forest huntsman with a miner's lantern beside sparkling gems, classic storybook illustration, set in a tiny cottage in the woods.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_en_000003,"a basket of forest flowers placed inside a woodland clearing with friendly birds, classic storybook illustration, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_elsa_related_en_000042,"An original composition featuring Olaf walking through a winter village, clean family fantasy style, background: a snowy mountain trail.",ip_elsa,Elsa,co_character,en,template_v1
ip_spongebob_related_en_000113,"A close-up of a tiny snail food bowl, related setting: a colorful underwater neighborhood, clean animation cel style.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_snow_white_related_en_000111,"Harmless related concept: a basket of forest flowers near a basket of forest flowers, fairytale watercolor style, set in a storybook village near the forest.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_doraemon_related_en_000076,"A style preservation prompt: Dorami, a quiet comic-style neighborhood, warm slice-of-life illustration.",ip_doraemon,Doraemon,style,en,template_v1
ip_minion_related_en_000017,"three adopted sisters in a family scene laughing in a family moment in a family kitchen with cookies, clean children's adventure style.",ip_minion,Minions,co_character,en,template_v1
ip_spongebob_related_en_000013,"A harmless object study of a glass dome with a small tree inside in a boat school in an underwater town, clean animation cel style.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_elsa_related_en_000028,"a carrot-nosed snowman toy placed inside a snowy mountain trail, warm Nordic fairy-tale style, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_snow_white_related_zh_000036,风格保持 prompt：林间小鹿、魔法森林小路、经典故事书插画。,ip_snow_white,Snow White,style,zh,template_v1
ip_doraemon_related_zh_000056,一盘铜锣烧与桌上的未来小道具组成的非目标近邻概念场景，柔和二维动漫风格。,ip_doraemon,Doraemon,near_concept,zh,template_v1
ip_snow_white_related_en_000130,"A close-up of seven tiny wooden beds, related setting: a woodland clearing with friendly birds, fairytale watercolor style.",ip_snow_white,Snow White,object,en,template_v1
ip_elsa_related_en_000056,"a friendly snowman in a scarf smiling in a family scene, rendered in warm Nordic fairy-tale style, with a frozen lake beside a village in the background.",ip_elsa,Elsa,style,en,template_v1
ip_spongebob_related_zh_000048,珊迪站在场景中，使用彩色漫画分镜风格，背景是菠萝形状的空房子。,ip_spongebob,SpongeBob SquarePants,style,zh,template_v1
ip_snow_white_related_en_000120,"a basket of forest flowers placed inside a tiny cottage in the woods, old animated feature style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_elsa_related_en_000120,"a pair of winter gloves on a table placed inside a Scandinavian harbor town covered in snow, winter storybook illustration, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_doraemon_related_en_000091,"Nobita Nobi walking home after school, rendered in clean children's animation style, with an elementary school classroom in the background.",ip_doraemon,Doraemon,style,en,template_v1
ip_spongebob_related_en_000119,"Pearl Krabs, a tiny snail food bowl, a colorful underwater neighborhood, clean animation cel style, no target main character present.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_doraemon_related_en_000166,"A character portrait of a Japanese schoolboy with round glasses with a bamboo-copter-like toy prop, clean children's animation style, set in a playground with a concrete pipe.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_elsa_related_zh_000037,雪山小路中的克里斯托夫，旁边有装满冰块的雪橇，柔和三维童话动画风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_spongebob_related_zh_000019,派大星、一支单簧管、菠萝形状的空房子，明亮二维卡通风格，不出现目标主角。,ip_spongebob,SpongeBob SquarePants,near_concept,zh,template_v1
ip_minion_related_en_000002,"An original composition featuring Agnes working on an invention, playful cartoon movie style, background: a rocket workshop full of tools.",ip_minion,Minions,co_character,en,template_v1
ip_spongebob_related_en_000080,"a sandy dome home under the ocean with no target main character present, bright 2D cartoon style, small detail: a clarinet on a music stand.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_minion_related_en_000119,"a black scarf and long coat on a hanger placed inside a secret underground laboratory, playful cartoon movie style, no target main character present.",ip_minion,Minions,object,en,template_v1
ip_spongebob_related_en_000156,"a clarinet on a music stand, a pink starfish plush toy, a colorful underwater neighborhood, bright 2D cartoon style, no target main character present.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_snow_white_related_zh_000040,森林里的小木屋，没有目标主角，经典故事书插画，细节是一篮森林花朵。,ip_snow_white,Snow White,scene,zh,template_v1
ip_snow_white_related_en_000028,"seven tiny wooden beds placed inside a dark castle mirror room, soft vintage animation style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_doraemon_related_en_000168,"A non-target near-concept scene with a group of children in a quiet Tokyo neighborhood and a bamboo-copter-like toy prop, simple pastel comic style.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_spongebob_related_en_000042,"A character portrait of Squidward Tentacles with a clarinet on a music stand, clean animation cel style, set in a colorful underwater neighborhood.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_elsa_related_zh_000052,驯鹿斯特站在雪地里，背景是雪山小路，冬日故事书插画。,ip_elsa,Elsa,co_character,zh,template_v1
ip_spongebob_related_zh_000044,原创构图：珊迪作为角色肖像，故事书插画风格，场景为海底驾校。,ip_spongebob,SpongeBob SquarePants,co_character,zh,template_v1
ip_minion_related_en_000024,"Harmless related concept: Edith near a fluffy unicorn plush toy, playful cartoon movie style, set in a family kitchen with cookies.",ip_minion,Minions,near_concept,en,template_v1
ip_snow_white_related_en_000023,"a jeweled crown on velvet cloth placed inside a dark castle mirror room, old animated feature style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_minion_related_en_000029,"A non-target near-concept scene with Margo and a fluffy unicorn plush toy, clean children's adventure style.",ip_minion,Minions,near_concept,en,template_v1
ip_elsa_related_en_000054,"A non-target near-concept scene with a friendly snowman in a scarf and a blue winter cloak on a chair, winter storybook illustration.",ip_elsa,Elsa,near_concept,en,template_v1
ip_snow_white_related_zh_000032,有友好小鸟的林间空地中的七个小矿工，旁边有七张小木床，经典故事书插画。,ip_snow_white,Snow White,co_character,zh,template_v1
ip_doraemon_related_en_000174,"a futuristic pocket gadget on a table placed inside a small suburban street in Tokyo, soft 2D anime style, no target main character present.",ip_doraemon,Doraemon,object,en,template_v1
ip_doraemon_related_zh_000047,不出现目标主角的环境场景：小学教室，包含竹蜻蜓玩具道具，经典日式漫画风格。,ip_doraemon,Doraemon,scene,zh,template_v1
ip_doraemon_related_zh_000016,桌上的未来小道具、一盘铜锣烧、有水泥管的空地，经典日式漫画风格，不出现目标主角。,ip_doraemon,Doraemon,near_concept,zh,template_v1
ip_elsa_related_zh_000060,冬季北欧城堡庭院，没有目标主角，柔和三维童话动画风格，细节是椅子上的蓝色冬季斗篷。,ip_elsa,Elsa,scene,zh,template_v1
ip_elsa_related_en_000061,"A style preservation prompt: Sven the reindeer, a snowy mountain trail, soft 3D fairy-tale animation style.",ip_elsa,Elsa,style,en,template_v1
ip_snow_white_related_en_000068,"A style preservation prompt: the Evil Queen, an enchanted forest path, old animated feature style.",ip_snow_white,Snow White,style,en,template_v1
ip_doraemon_related_en_000038,"A harmless object study of a round bell on a collar in an elementary school classroom, simple pastel comic style.",ip_doraemon,Doraemon,object,en,template_v1
ip_elsa_related_en_000078,"A harmless object study of a royal portrait frame in an icy hall in a Nordic castle courtyard in winter, warm Nordic fairy-tale style.",ip_elsa,Elsa,object,en,template_v1
ip_minion_related_en_000036,"A related non-target concept in bright 3D family animation style: three adopted sisters in a family scene near a black scarf and long coat on a hanger, a moon-themed science room.",ip_minion,Minions,style,en,template_v1
ip_spongebob_related_en_000038,"a glass dome with a small tree inside placed inside a tiny fast food restaurant under the sea, playful children cartoon style, no target main character present.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_doraemon_related_en_000062,"An original composition featuring a Japanese schoolboy with round glasses studying quietly, warm slice-of-life illustration, background: a family living room with tatami mats.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_snow_white_related_en_000101,"A non-target near-concept scene with a group of seven small miners and a basket of forest flowers, old animated feature style.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_minion_related_en_000012,"Dr. Nefario working on an invention in a moon-themed science room, clean children's adventure style.",ip_minion,Minions,co_character,en,template_v1
ip_doraemon_related_zh_000066,骨川小夫、一盘铜锣烧、有水泥管的空地，温暖日常插画风格，不出现目标主角。,ip_doraemon,Doraemon,near_concept,zh,template_v1
ip_snow_white_related_en_000071,"Harmless related concept: a fairytale prince near a basket of forest flowers, gentle woodland fantasy style, set in a fairytale mine full of gems.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_minion_related_en_000069,"three adopted sisters in a family scene walking through the background in a moon-themed science room, clean children's adventure style.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_zh_000039,需要保护的相关概念：银色火箭模型和银色火箭模型，儿童冒险动画风格，场景是地下秘密实验室。,ip_minion,Minions,near_concept,zh,template_v1
ip_minion_related_en_000126,"a secret underground laboratory with no target main character present, playful cartoon movie style, small detail: a stack of bananas in a kitchen.",ip_minion,Minions,scene,en,template_v1
ip_spongebob_related_en_000140,"a red crab-shaped cash register placed inside a pineapple-shaped house without any characters, storybook underwater illustration, no target main character present.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_minion_related_zh_000032,原创构图：卡通反派父亲穿过背景，柔和玩具渲染风格，场景为郊区反派住宅。,ip_minion,Minions,co_character,zh,template_v1
ip_doraemon_related_en_000144,"A target-free environment scene: a cozy Japanese bedroom with a study desk, with a plate of dorayaki sweets, warm slice-of-life illustration.",ip_doraemon,Doraemon,scene,en,template_v1
ip_elsa_related_en_000173,"A non-target near-concept scene with a carrot-nosed snowman toy and a sled loaded with ice blocks, warm Nordic fairy-tale style.",ip_elsa,Elsa,near_concept,en,template_v1
ip_spongebob_related_en_000011,"Sandy Cheeks drawn as an original fan-art-like composition, rendered in clean animation cel style, with a colorful underwater neighborhood in the background.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_doraemon_related_en_000156,"Suneo Honekawa sitting beside the desk in a family living room with tatami mats, clean children's animation style.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_spongebob_related_zh_000042,菠萝形状的空房子，没有目标主角，明亮二维卡通风格，细节是卡通船车。,ip_spongebob,SpongeBob SquarePants,scene,zh,template_v1
ip_minion_related_en_000040,"A target-free environment scene: a secret underground laboratory, with a silver rocket model, soft toy-like render style.",ip_minion,Minions,scene,en,template_v1
ip_elsa_related_en_000097,"An original composition featuring an ice harvester with a reindeer posing for a harmless character portrait, warm Nordic fairy-tale style, background: a warm royal banquet room.",ip_elsa,Elsa,co_character,en,template_v1
ip_doraemon_related_en_000047,"A character portrait of Suneo Honekawa with a round bell on a collar, classic Japanese manga style, set in a small suburban street in Tokyo.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_doraemon_related_zh_000012,原创构图：戴圆眼镜的小学生安静学习，经典日式漫画风格，场景为东京郊区小街道。,ip_doraemon,Doraemon,co_character,zh,template_v1
ip_snow_white_related_en_000163,"A related non-target concept in old animated feature style: the Evil Queen near a jeweled crown on velvet cloth, a dark castle mirror room.",ip_snow_white,Snow White,style,en,template_v1
ip_spongebob_related_zh_000015,不出现目标主角的环境场景：海底驾校，包含卡通船车，彩色漫画分镜风格。,ip_spongebob,SpongeBob SquarePants,scene,zh,template_v1
ip_snow_white_related_en_000113,"A style preservation prompt: a woodland deer, a fairytale mine full of gems, gentle woodland fantasy style.",ip_snow_white,Snow White,style,en,template_v1
