id,lang,prompt,modality,control_category,sub_category,risk_level,ip_names,ip_in_scope,lookalike_target,composition,content_type,subject,scene,style,action,source_method,url,source,model,z03_target_prob,z03_target_margin,z03_pred_class_id,z03_seed,source_row_index
ip_snow_white-3908891f55af-en,en,"Low angle shot inside a dance studio with blue window frames and ballet barres. Snow White is balanced vertically on a partner’s feet in an acrobatic pose, her arms extended gracefully.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F42%2Fb4c237dd04e5488007fc911f462c7bc5.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=CnJ7bFmL1Yh5jO5eRUpjcDL%2BLUY%3D,v4.6_vlm,qwen-plus,0.99999988,15.84741259,0,42,104712
ip_snow_white-08ff32fad2d3-en,en,"Snow White carefully examining a rectangular LED light panel glowing with soft pink illumination, connected via red and black wires to a black rectangular battery pack featuring a power button and",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F20250809%2Fv3_10cls_0818_0822_adulttoy_false_positive_imgs%2F43047445_09d3d4297eab11f090a3baa759950f12.jpg?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824122&Signature=TkAfk5KbX6%2B8D6vebKLvioquMXw%3D,v4.6_vlm,qwen-plus,0.99999988,15.84612942,0,42,104982
ip_snow_white-b2999efb47ca-en,en,"Snow White sits in front of a professional microphone on a boom arm, wearing a sparkly red and black top with feather details.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fb15650f3599bfe26d45c26ef72ea2d26.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=X%2B5xMRcSmE0aHG60%2BKVMep0aaKY%3D,v4.6_vlm,qwen-plus,0.99999988,15.84134865,0,42,103873
ip_snow_white-761610c9361c-en,en,"Snow White in a red shirt lifts a small child wearing a red vest and pink sleeves. She stands center-right, facing left.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F56c5f6f6a2ae045ba8974f194e628304.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824111&Signature=x8u1jFuQVaDo3NIqbx1gg9oMhyA%3D,v4.6_vlm,qwen-plus,0.99999988,15.83323193,0,42,103912
ip_snow_white-ee50ad6e225e-en_2,en,"Snow White sitting thoughtfully on the large bed with white linens in a dimly lit hotel room, glancing at the bright image on the flat-screen TV mounted on the wood-paneled wall.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F225cd962ac8a58c94fbb891166945f1d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824124&Signature=HokoTTKoz4U3yLsNOInfzn2dluc%3D,v4.6_vlm,qwen-plus,0.99999988,15.82874012,0,42,107734
ip_snow_white-b7d8fa3e159d-en,en,Anime DVD cover art featuring Snow White with spiky purple hair and large expressive eyes. She wears a blue vest over a yellow shirt.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F794ffde30123684004774c457b6742e6.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824114&Signature=XIA%2Fynl6MB41WAQqL0pkv8L8xSc%3D,v4.6_vlm,qwen-plus,0.99999988,15.82736731,0,42,105642
ip_snow_white-ece18368a42e-en,en,"Split screen showing Snow White taking mirror selfies. Left: Snow White in a forest clearing, adjusting her ribbon. Right: Snow White holding an apple beside a cottage mirror.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F9%2Faa950d16435b0f284e928a77e0d4bf98.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824106&Signature=AKJHXoiaueg%2BRkj25pz%2BT%2BtaiFA%3D,v4.6_vlm,qwen-plus,0.99999988,15.82594299,0,42,104362
ip_snow_white-67224ebabc30-en,en,"Snow White alongside the Evil Queen, dancing in harmony under the moon—drawn with pencil",image,ip,ip_snow_white,na,Snow White;the Evil Queen,true,,,,,dancing under the moonlight,pencil sketch,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.82583427,0,42,185896
ip_snow_white-29b748e199ca-en,en,Snow White using a mobile chat interface displaying Chinese text messages and two medical photos—one showing her sticking out her tongue.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fbe0d9127feaad3ae6fe8b91a8ab452e9.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824105&Signature=phI%2FvM6oP4wxTkh4E94DixoK9dI%3D,v4.6_vlm,qwen-plus,0.99999988,15.82552862,0,42,103989
ip_snow_white-9560f26c69fa-en,en,"Snow White takes a mirror selfie in a bathroom with a black smartphone, wearing her iconic red-and-blue dress.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F9%2F513a47566206672cc4ab35021d582cdb.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824106&Signature=nkvTh1bFmD4yVtseARzdcdtHook%3D,v4.6_vlm,qwen-plus,0.99999988,15.82323170,0,42,103932
ip_snow_white-9af16b61b3a7-en,en,"Snow White demonstrating pipe smoking maintenance in a vertical infographic guide, with Chinese instructional text and close-up photos of her hands packing tobacco.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F29%2F681c9ab44b5a307f03ed06e2da23995c.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=hq3m8TWR55tEVCB7GZHs3xSBUvQ%3D,v4.6_vlm,qwen-plus,0.99999988,15.81537867,0,42,105443
ip_snow_white-961a7963340c-en_2,en,Anime-style mobile game character gallery interface. Grid of illustrated cards featuring Snow White and male characters with distinct hair colors and fantasy outfits,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fe889a93f29b222f93ed42d1f7f276d59.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=tqXWeDgN30zcAr87FURfzRojFa0%3D,v4.6_vlm,qwen-plus,0.99999988,15.81480742,0,42,107652
ip_snow_white-cd47289b7d87-en,en,"Anime style illustration of Snow White with long dark hair wearing flowing beige and blue traditional robes, captured in a dynamic pose.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F17fb346e3632ccd06005baaeff5ab348.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824127&Signature=J5VinjvVMq22Iy2zPULhyGiIWqE%3D,v4.6_vlm,qwen-plus,0.99999988,15.79875660,0,42,105989
ip_snow_white-e74071f98ea5-en_2,en,"Snow White sings into a microphone on stage during a live band performance, wearing her iconic dress. To her left, a bassist plays; to her right, a guitarist strums.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F38fb5540055e87bcaf772297a95a9e85.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824122&Signature=n4f%2FhafOJAii05%2BQqHUExjpGlJ0%3D,v4.6_vlm,qwen-plus,0.99999988,15.79777384,0,42,107769
ip_snow_white-9560f26c69fa-en_2,en,"Snow White takes a mirror selfie with a black smartphone in a bathroom, wearing her iconic blue and yellow dress.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F9%2F513a47566206672cc4ab35021d582cdb.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824106&Signature=nkvTh1bFmD4yVtseARzdcdtHook%3D,v4.6_vlm,qwen-plus,0.99999988,15.78958130,0,42,107618
ip_snow_white-9109f2bd3b88-en,en,Trending on ArtStation: Snow White stargazing alone on a moonlit hill,image,ip,ip_snow_white,na,Snow White,true,,,,,stargazing on a hill,trending on artstation,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.77979565,0,42,185528
ip_snow_white-0dbc1d47d874-en,en,"Snow White holding a circular anime-style phone charm featuring her own portrait, surrounded by nine other charms with male characters, all arranged in two rows against a white background.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fd5342dda120dfced299655d539cc9e0f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=LlzI7Xpie0X4u8brSbqyIRFZpzQ%3D,v4.6_vlm,qwen-plus,0.99999988,15.77801132,0,42,106043
ip_snow_white-7112ae08a7be-en,en,"Snow White performing a synchronized dance on stage with three female K-pop idols. Bright yellow and purple spotlights, geometric background graphics. Audience silhouettes in foreground",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F7%2Fa4ce93ffcfc592e5d5bf27f104fe0aed.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=Q%2FLmD3vnpIYSDgw7imvpDOvimoI%3D,v4.6_vlm,qwen-plus,0.99999988,15.77362776,0,42,104603
ip_snow_white-d47cf937e225-en,en,"Charcoal sketch of Snow White and a soldier sitting together, reviewing a document. Snow White wears her iconic gown and hair ribbon; the soldier wears a bandolier and holds papers",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F26%2F9d25024926d079b741ccf85ba2d4f973.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824076&Signature=cdocY1FEZJT7aVtg1EKd9VDPmkg%3D,v4.6_vlm,qwen-plus,0.99999988,15.76222038,0,42,107545
ip_snow_white-f562a95761aa-en,en,Snow White gently petting a brown horse and a grey donkey side-by-side in an outdoor grassy field.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fa7ee247eff0fbe000affdb7d2b5c8341.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=bGNVoLk6Q8L7zb4bKL2UZFnq0Q0%3D,v4.6_vlm,qwen-plus,0.99999988,15.76091290,0,42,104840
ip_snow_white-3f467f3b0bf0-en,en,"Snow White poses against a blue backdrop beside another person. She wears her iconic red-and-blue dress and yellow hair, smiling warmly.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2F006f7e0d83924a4bb45875f15c8ab42f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=Pzz6ghp7gwwPQ3GjDznPq9opnOE%3D,v4.6_vlm,qwen-plus,0.99999988,15.75845003,0,42,107261
ip_snow_white-f27a11295b85-en,en,"Snow White gently holds and examines a small snake with patterned scales in her hands, her expression curious and calm; dim lighting focuses on her delicate interaction with the reptile.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F04d2d65f2eeef9457299e16d153e758f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824108&Signature=dvWZ7gXKBlY7vFpsJhRPwpW%2BK%2F0%3D,v4.6_vlm,qwen-plus,0.99999988,15.74054956,0,42,105981
ip_snow_white-0b6e46b694cf-en,en,"Snow White stands in the center foreground, facing away from the camera but turning her head to look back over her left shoulder.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F7%2F51575f5293abcafa89e9bba938965c5c.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=nhBPKrcghLCon%2Fm%2FOiTzZ20N%2Fbw%3D,v4.6_vlm,qwen-plus,0.99999988,15.73077488,0,42,105244
ip_snow_white-14c70f05096c-en,en,"Snow White centered in the frame, facing forward with a serious expression. Soft lighting.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F9%2Fb78e199fd61405621c5bcc3757a58dd3.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824115&Signature=zbSvR7WgXl6Fk4R4EGRR%2FhjsXu0%3D,v4.6_vlm,qwen-plus,0.99999988,15.72898245,0,42,106477
ip_snow_white-3b6191065240-en,en,"Snow White kisses a young man in a black hoodie. They stand close together outdoors at night next to a dark car, illuminated by soft ambient lighting.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2F766a17721e219197d5531de31c06d033.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=QebXrKMfVlLEQTwdXYjTOeMW10g%3D,v4.6_vlm,qwen-plus,0.99999988,15.71960926,0,42,106567
ip_snow_white-0ce56d09ece5-en,en,"Snow White sitting on coastal rocks, eyes closed with a serene expression. Bright sunlight, ocean waves in the background.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F7%2F69240b9a36d53405c5d5a60ce34348f8.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824076&Signature=zMFAl%2FDgXfv3cQqEySXGhcrbsS0%3D,v4.6_vlm,qwen-plus,0.99999988,15.70955801,0,42,105234
ip_snow_white-e925c84ed81e-en,en,"Snow White lies on a bed, her blonde hair fanned out, wearing a white top, as Snow White leans over and kisses her deeply.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2Fb326ea5a59a5c5c9492788f7da710543.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824076&Signature=7BHSyTskdgrazWuLzTKjGoICU7s%3D,v4.6_vlm,qwen-plus,0.99999988,15.70949697,0,42,106744
ip_snow_white-d5099fd1c646-en,en,"Pastel drawing of Snow White in profile facing right, wearing a plaid shirt. Behind her on the wall hangs a framed portrait of a man in a suit and tie.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F129f2af90806bf69b104bd1567d543d6.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824118&Signature=v2fTsVknwgXh0jqrVq3i7i%2FsdJ0%3D,v4.6_vlm,qwen-plus,0.99999988,15.70737028,0,42,104667
ip_snow_white-63cf5269391b-en,en,Snow White stands outdoors near a body of water with mountains in the background.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2Fd8f0e6e7cdedbc0dd2878c4e15ce86c0.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=KMno4P3gNpVR6zTDmuL8ckIm474%3D,v4.6_vlm,qwen-plus,0.99999988,15.70351601,0,42,104472
ip_snow_white-10842192a111-en,en,"Snow White lying on a wooden surface, viewed from above, beside her a black and cream dress, a felt hat with flowers, and dried white berries.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fafe09c6cd71032584212831d85993d4c.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824076&Signature=0W1pGoPxz%2Bxy66kLvwMoPQujaIA%3D,v4.6_vlm,qwen-plus,0.99999988,15.70152950,0,42,104892
ip_snow_white-95e09d1581ca-en,en,"Cinematic close-up of Snow White kissing a prince in a dimly lit room. Warm, low-key lighting illuminates their profiles against a dark background.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2Fd9cad83349c13447309ee0d1d2de73fa.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824131&Signature=Q9oDUZQ51%2FIDpk0ZorVqJvLjvcM%3D,v4.6_vlm,qwen-plus,0.99999988,15.68831587,0,42,103977
ip_snow_white-0acbb2ed09a1-en,en,"Snow White kissing a prince passionately on a wooden floor, with a large framed map beneath them.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2Fe6e99806b384948a7be26a86a9624bbe.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=26U%2BDw4cQ%2Bl2rEJ7WYeA%2BjC5OLk%3D,v4.6_vlm,qwen-plus,0.99999988,15.68002081,0,42,105282
ip_snow_white-e6817e1c2598-en,en,"View through a car windshield at night. Snow White and a prince are sharing a tender, romantic kiss in the front seats. He gently holds her face as city lights blur past the glass.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2Fbe73cc9178141aad9784dfa9911a5cce.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=VKPdDTDuHLAcQHHkGK09omWQnNs%3D,v4.6_vlm,qwen-plus,0.99999988,15.67098331,0,42,105760
ip_snow_white-59b01fdb376e-en,en,"Snow White stands in profile facing a young Asian man in a grassy field under an overcast sky. She wears her iconic gown, and he wears a dark jacket with white sleeves.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2Ff6518a60d1a1de2c73fd7db7fc8682bb.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=5yrvxZuAe%2BAL%2BEpFb4EedNKiyUE%3D,v4.6_vlm,qwen-plus,0.99999988,15.66753483,0,42,104694
ip_snow_white-b63591fb0fb3-en,en,"Snow White and a man stand back-to-back outdoors. Snow White, in profile facing right, wears her iconic dress. The man, positioned to her left, wears a grey sweater over a plaid shirt.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2Fb6387744ba8c65c85a50c5414f947a95.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824105&Signature=3dkQPimfw%2BBHAB5zwHefZ0ilxRg%3D,v4.6_vlm,qwen-plus,0.99999988,15.66589928,0,42,106641
ip_snow_white-2071c39cddde-en,en,Snow White clasping her hands in prayer in front of a green Christmas tree adorned with warm white fairy lights and a gold cone topper.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2Ffb415595aaa12311d758a8e2e133ba1c.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824111&Signature=slZVB9X9rqHlc1c9Bw65WcqKebY%3D,v4.6_vlm,qwen-plus,0.99999988,15.65878344,0,42,105074
ip_snow_white-0282eaf600e8-en,en,Snow White investigates an ancient ruin under dramatic cinematic lighting,image,ip,ip_snow_white,na,Snow White,true,,,,,exploring an ancient ruin,cinematic lighting,,llm_rewrite,,v1.3_llm,llm,0.99999988,15.65795231,0,42,185548
ip_snow_white-0c014b1a35fd-en,en,"Snow White stands behind a wire mesh cage, facing forward, leaning her arms on the top bar.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F42%2F6add10716490993e076451cb8445f68d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=bwVKE9REWxKlFTlY8ZdRgTNeCXg%3D,v4.6_vlm,qwen-plus,0.99999988,15.65251398,0,42,105665
ip_snow_white-e37287f7490a-en,en,"Snow White takes a mirror selfie in a bathroom, holding a black smartphone that partially obscures her face. She wears her iconic blue-and-yellow dress and stands beside a vintage vanity with floral",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F42%2Fd16ca866cbb892d07bf29eccb6d75ddf.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824090&Signature=5%2FrYi3ZkW2M5eV0J53wWjjdYA40%3D,v4.6_vlm,qwen-plus,0.99999988,15.64787388,0,42,103828
ip_snow_white-3ae6348c231a-en,en,"Snow White kissing a prince passionately in a dimly lit forest glade, surrounded by glowing fireflies and ancient trees.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2Fd7d7e2a5e88a5edcf8cacbeb10568a59.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824132&Signature=7q47N74XzEkBliFVZ0sFzMXfYvU%3D,v4.6_vlm,qwen-plus,0.99999988,15.64590454,0,42,104475
ip_snow_white-69b89ca2b43f-en,en,"Close-up shot of Snow White kissing passionately. She has her eyes closed, and a gentle hand cups her cheek. Soft lighting, romantic atmosphere.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2Fc3b6540a4157cf81603708b83e8d066f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=aWuasTA507G7vJE365rnLzD6oik%3D,v4.6_vlm,qwen-plus,0.99999988,15.63962030,0,42,105806
ip_snow_white-cce407e99db8-en,en,"Snow White twirling gracefully amid extreme motion blur, her dress dissolving into swirling streaks of soft pink, peach, and pale blue against a creamy off-white background.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F7f62e55342cdc72a7463e0aa8c1b232b.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824115&Signature=AwnoO2gAFA9FJ9aE6aqYykwSHSQ%3D,v4.6_vlm,qwen-plus,0.99999988,15.61807680,0,42,106449
