id,lang,prompt,modality,control_category,sub_category,risk_level,ip_names,ip_in_scope,lookalike_target,composition,content_type,subject,scene,style,action,source_method,url,source,model,z03_target_prob,z03_target_margin,z03_pred_class_id,z03_seed,source_row_index
ip_minion-d6643460b039-en,en,"Minion with long dark hair wearing white bear ear headband, looking down at fluffy grey cat in foreground. Soft pink background with string lights and teddy bears.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F7929c18399373d8f2e2bcdb46e3a77cd.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824075&Signature=f3pc56wZ%2Fi9RqWxaFAH9ckyVTbA%3D,v4.6_vlm,qwen-plus,1.00000000,18.33599424,2,42,97786
ip_minion-43355e418230-en,en,"Sitting by a campfire — Gru and his Minions, all in charming low-poly form",image,ip,ip_minion,na,Minions;Gru,true,,,,,sitting by a campfire,low poly,,llm_rewrite,,v1.3_llm,llm,1.00000000,18.33598709,2,42,183542
ip_minion-92959ae53deb-en,en,"Close-up portrait of Minion sleeping peacefully on their back, wearing a white t-shirt with red and grey graphics.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F25%2F2ff8c14c202ed9ae948f91d8afd5f706.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=DRbRCOkJiSoWDQ5Grd7ji8Si1nY%3D,v4.6_vlm,qwen-plus,1.00000000,18.33583832,2,42,97888
ip_minion-690d1727259d-en,en,"A birthday party featuring Gru and his Minions, lit with cinematic lighting and in sharp focus",image,ip,ip_minion,na,Minions;Gru,true,,,,,celebrating a birthday party,cinematic lighting,,llm_rewrite,,v1.3_llm,llm,1.00000000,18.33522987,2,42,183964
ip_minion-8b1badd721cc-en_2,en,"Minion sits at a desk, gesturing toward a purple bunny girl anime figure, with an orange towel draped over his shoulders. The background is covered in various anime posters.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F6c33948ffa736367898a48245778e47e.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824069&Signature=2cjpQV%2FiE6DwEKQnxJ3udlUB%2FnE%3D,v4.6_vlm,qwen-plus,1.00000000,18.33335257,2,42,99800
ip_minion-2901f8448406-en,en,"Celebrate a birthday party with Minions—oil painting aesthetic, crisp and sharp focus",image,ip,ip_minion,na,Minions,true,,,,,celebrating a birthday party,oil painting style,,llm_rewrite,,v1.3_llm,llm,1.00000000,18.33332062,2,42,184172
ip_minion-39b7497a38e4-en,en,"Minions standing confidently on a snow-draped mountain — sharp detail, dynamic and colorful rendering",image,ip,ip_minion,na,Minions,true,,,,,standing on a snowy mountain,highly detailed,,llm_rewrite,,v1.3_llm,llm,1.00000000,18.33254242,2,42,184244
ip_minion-1e635150d0e2-en,en,Minion leans closely toward a woman wearing a pink blazer and large earrings inside a dimly lit elevator with beige padded walls.,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2F540061ca0b6008a85791366073bff0da.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=5XFzfQ5IIGOnp5EvsGmDab83GEA%3D,v4.6_vlm,qwen-plus,1.00000000,18.33192539,2,42,96583
ip_minion-dcc264c080f1-en,en,"Minions lounging near a campfire, photorealistic 8k",image,ip,ip_minion,na,Minions,true,,,,,sitting by a campfire,,,llm_rewrite,,v1.3_llm,llm,1.00000000,18.32972431,2,42,184430
ip_minion-26723fb9b41f-en,en,"Minion sitting in front of a microphone, wearing earphones and a white fluffy top, with brown hair and bangs. The background features shelves with decorative items including a pineapple.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F6020c8c792e49cc47ab34f2e45bbddc4.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=jRLaPNwdCJSq2mPcrj06Cf9nWdo%3D,v4.6_vlm,qwen-plus,1.00000000,18.32612944,2,42,98689
ip_minion-eba693b8b396-en,en,"A snowy mountain backdrop with Minions standing there, masterpiece",image,ip,ip_minion,na,Minions,true,,,,,standing on a snowy mountain,,,llm_rewrite,,v1.3_llm,llm,1.00000000,18.32405281,2,42,184412
ip_minion-c1d94d4b8fbb-en,en,"Minion walking outdoors at night in a grainy, low-light photograph, blending into a crowd of silhouetted, blurry figures against dim ambient lighting and distant building lights.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Ff4004f6d4d83e00ced4531590954cdc1.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824132&Signature=Em4ErVsrLwIn8f18Qa7Z6fNZ2vA%3D,v4.6_vlm,qwen-plus,1.00000000,18.32312679,2,42,98118
ip_minion-51c89c38bf12-en,en,Snowy mountain backdrop with Minions standing front and center — sharp focus,image,ip,ip_minion,na,Minions,true,,,,,standing on a snowy mountain,,,llm_rewrite,,v1.3_llm,llm,1.00000000,18.32251740,2,42,184366
ip_minion-62f9ac037531-en,en,"Minion washing dishes at the stainless steel double sink in a modern kitchen, while a silver pot and black wok sit on the gas stove nearby.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F2c017ee3bbabd1b55ef0e1cbd4d585d9.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824090&Signature=2IM28u8ex9Z0iYsOs5ILYnbFFTM%3D,v4.6_vlm,qwen-plus,1.00000000,18.31931734,2,42,97096
ip_minion-cddfbba79ebf-en,en,"Minion taking a close-up selfie with a large, sparkly silver bow headband. Long black hair and red lipstick are visible. Blurred trees outdoors in the background. Digital stickers overlay.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fd6eb251437ad39d7d574c79cc0604e03.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824093&Signature=wtsGCL4ooAPUlB7syoZ3BxpkX%2BA%3D,v4.6_vlm,qwen-plus,1.00000000,18.31753349,2,42,95969
ip_minion-8d87d5b20332-en,en,"Minion sits in front of a camera, grinning playfully. Behind him, a grey sofa is cluttered with large stuffed animals including Baymax and a brown bear.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F0f529cf043dada634670e6851e723c71.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824069&Signature=%2FaMRk0r7whz4NYF0vFnEShDEB7Q%3D,v4.6_vlm,qwen-plus,1.00000000,18.31714249,2,42,98318
ip_minion-3995c8702c6c-en,en,Minion stands in deep shadow against a bright white salt flat and blue sky. High contrast lighting creates dramatic chiaroscuro.,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fd011e4ba7760fb44fb40d676a3406ef0.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=0PMdNQrQ%2F6gVbfhb%2Bx1bkSa%2FM64%3D,v4.6_vlm,qwen-plus,1.00000000,18.31400681,2,42,97905
ip_minion-1704052d6309-en,en,"Minion stands on a wooden stage indoors among people in cosplay costumes; one wears a yellow martial arts uniform, another is dressed as Mario.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F246c40d132e4b51cb8d9cfa369163efb.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=2omVZCo%2FSjieaOkU3O%2BkYe4GZoU%3D,v4.6_vlm,qwen-plus,1.00000000,18.31336403,2,42,97310
ip_minion-e1b3e931f994-en,en,Anime style close-up portrait of Minion wearing an orange bear costume hoodie.,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F0e8d0973cfc5c6f4d87659cfbff0909b.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824075&Signature=GY6hb8Jt0vJ83w5eDAym99LQR9g%3D,v4.6_vlm,qwen-plus,1.00000000,18.31232357,2,42,99325
ip_minion-c67c058f38a3-en,en,Minion performs squats with a barbell on a Smith machine inside a modern gym. The setting features industrial-style lighting and mirrored walls.,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F74d1146877d7aa241286dd263fee2eda.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824094&Signature=D5vhD51I04ErQ4cV2q88XJwyzSU%3D,v4.6_vlm,qwen-plus,1.00000000,18.31194878,2,42,97352
ip_minion-f6d237ccfecc-en,en,"Minion wearing a hyper-realistic, damaged gold and red War Machine armor collectible figure, with detailed weathered metal textures and exposed mechanical internals.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F6198a99c06dd3b13417b4c1a7d5c836b.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=ls2xRNnjKaQX7BXsHkuBva6mQ20%3D,v4.6_vlm,qwen-plus,1.00000000,18.31175661,2,42,98016
ip_minion-02423bf190d2-en,en,Low angle shot looking up at Minion tilting his head back against a plain white ceiling. Soft natural lighting highlights his neck and face. Minimalist composition.,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F6ea7f007383848046eb7e708eac68806.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824106&Signature=GbxqqOi5%2BOOd3Ki3hyB5WtIQ3wA%3D,v4.6_vlm,qwen-plus,1.00000000,18.31166887,2,42,98321
ip_minion-b11b5a6d6c96-en,en,"Minion curiously examines a red vertical banner with large white Chinese calligraphy characters lying on a cluttered desk; smaller text reads ""XIAOZHAN GLOBAL FANCLUB."" A white plastic spoon rests in",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F96168c7be200b7126cecdd89a73d62a9.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824119&Signature=Jx%2FngpqjAOFksRaILxcoI2sXCUk%3D,v4.6_vlm,qwen-plus,1.00000000,18.30918598,2,42,96756
ip_minion-19e3c2d53fd9-en,en,"Minion sits on a beige bench, legs crossed, wearing shiny black high heels, looking down.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F6%2Fd747b3f2ae7191aa1663f3cda1ee13b5.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824109&Signature=hQisXyT%2FM9AT5T7UrS0przllLj4%3D,v4.6_vlm,qwen-plus,1.00000000,18.30907965,2,42,99583
ip_minion-61bbb6d733b4-en,en,"Minion stands center-left, facing right with arms raised. He wears an ornate blue and purple gown with feathered shoulders and a tall crown.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fa021455d9021ba3966b02c3a410d7738.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=p45nvmsky9oSC7L795wt9AKuS3o%3D,v4.6_vlm,qwen-plus,1.00000000,18.30378151,2,42,97029
ip_minion-b2b6b0516f81-en,en,"Crisp, high-resolution shot of Minions biking barefoot on the beach sand.",image,ip,ip_minion,na,Minions,true,,,,,riding a bicycle on the beach,,,llm_rewrite,,v1.3_llm,llm,1.00000000,18.30334187,2,42,184253
ip_minion-85cdac73d36f-en,en,"Over a futuristic city, Minions fly — captured in expressive watercolor with precise, sharp focus",image,ip,ip_minion,na,Minions,true,,,,,flying over a futuristic city,watercolor illustration,,llm_rewrite,,v1.3_llm,llm,1.00000000,18.30332470,2,42,183689
ip_minion-56df6d79eb16-en,en,"Minion lying on their stomach on a fluffy purple rug, wearing light green shorts, bare legs and feet crossed at the ankles visible against the textured surface.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F25%2F27926efe5144b7a73250f7d3d866c90c.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=XJ%2FRcbd%2FQNd8NaSyEYtY%2B%2FRqRQg%3D,v4.6_vlm,qwen-plus,1.00000000,18.30220699,2,42,96842
ip_minion-4aa46ad284c6-en,en,"Minion in a yellow Lakers jersey sits on the court floor, holding his knee in pain. Minion in a black shirt and khaki pants kneels beside him.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F07640d07734742e75d1abd42c818de56.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824108&Signature=kcTK2EktSu8CzNR9gqALmWOdl00%3D,v4.6_vlm,qwen-plus,1.00000000,18.30213118,2,42,98039
ip_minion-8d33cce684e6-en_2,en,"Minion in a strapless dusty pink satin gown stands on a red carpet, looking back over his shoulder. His dark hair is styled with a large pink bow.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F7%2F7f10db6dbf4ab8f487fdc1d62f00637d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824119&Signature=XGys01QKPH7IAQvdAyQS%2BOl7hBI%3D,v4.6_vlm,qwen-plus,1.00000000,18.30042171,2,42,99824
ip_minion-83bab885a0b9-en,en,"Minion frantically clicking between multiple overlapping application windows on a cluttered computer desktop, with a dark sidebar on the left and a central chat window open.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fff330c2beab3853a95253767bf647214.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824115&Signature=9nW0U3OXscEfXLWTSAct8%2FqTkDk%3D,v4.6_vlm,qwen-plus,1.00000000,18.29975700,2,42,98776
ip_minion-80ff595ab2a0-en,en,"Minion holding a golden muffin next to an open laptop on a desk, with books and stationery softly blurred in the background.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F820031f49ece2322bdce8a3a0a4c1b09.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=a8%2BXQjR%2FC4Gvyrj6cVVr9qIKPok%3D,v4.6_vlm,qwen-plus,1.00000000,18.29580069,2,42,99066
ip_minion-3971be9c166a-en,en,"Minion in a white blouse and corset scolds a man wearing a black leather hood, pointing a finger while smiling. The setting features exposed brick walls and a wooden table with accessories.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F2e4f9ebf9cdd873ebf7a57baa2caac45.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=3juNKLH4TIsVqzzPr8jzplLNc%2FE%3D,v4.6_vlm,qwen-plus,1.00000000,18.29404354,2,42,98158
ip_minion-e00078145b85-en,en,Minion touching his face and Minion in a white jacket and black hat sitting on grass in an outdoor scene. A pixelated graphic overlay obscures the lower center.,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F42%2F6218f108c04a24c63c1f23919a5b2256.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=%2B4XCqag9wJNXKhMlfusqZmORNKM%3D,v4.6_vlm,qwen-plus,1.00000000,18.29301929,2,42,97140
ip_minion-e5059338a310-en,en,Minion stands outdoors presenting a weather forecast in a yellow blazer and white skirt. A translucent digital overlay displays a temperature graph with Chinese text against the backdrop.,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fb182da68d3cd3390c3038ce9671ef11b.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824130&Signature=YqkoJBxGGFvpPkqCEVRgaYAy3fw%3D,v4.6_vlm,qwen-plus,1.00000000,18.29160500,2,42,97185
ip_minion-ab7d45d86aad-en,en,"Rooftop at night — Minions and Gru in motion, clean flat illustration, 8k",image,ip,ip_minion,na,Minions;Gru,true,,,,,running on a rooftop at night,flat illustration,,llm_rewrite,,v1.3_llm,llm,1.00000000,18.29028988,2,42,184203
ip_minion-d1a66dad4000-en,en,Minion practices striking on a standing torso dummy inside a gym. Blue mats cover the floor.,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F7db45da0122e0acb07e9d28bb821eb78.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=QTy8%2BThG01RzrlI8O2EV9EP4v%2F4%3D,v4.6_vlm,qwen-plus,1.00000000,18.28756809,2,42,98207
ip_minion-7373088dd7c2-en,en,"Minion peering into a white bowl containing yellowish broth with small bubbles and floating food particles, the liquid filling the right side of the frame.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fcccd0aef4a4f5ab7589539157f687d66.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824089&Signature=oTkb3jGJgoXkwi%2BIx5n%2F5G2WM2k%3D,v4.6_vlm,qwen-plus,1.00000000,18.28726578,2,42,96320
ip_minion-149fc018ecb8-en,en,"Minion carefully testing nine circular eyeshadow swatches on fair skin, swiping warm tones—matte browns, shimmery bronzes, rose golds—with a tiny brush.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F89d3bb4147acd6bf3c2f5a6f5392a899.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=CTFrn2pACtPh1o7Fu5NofCwruIQ%3D,v4.6_vlm,qwen-plus,1.00000000,18.28589821,2,42,97751
ip_minion-92db711ae377-en_2,en,"Minion posing as a classical marble statue, holding a McDonald's cup to his mouth with a straw, looking upward, curly hair, solid pink background.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F26%2Fe791d40e207f0a83a090b9b14553f734.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=wb347stIQyXeqdtbpKnjKl26X5M%3D,v4.6_vlm,qwen-plus,1.00000000,18.28435326,2,42,99893
ip_minion-aca4f96249d6-en,en,"Minion in black clothing crouches on a tiled floor, holding an orange broom. On the floor is a hyper-realistic 3D chalk drawing of a man lying prone.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F2c72f6b97fa6628f233e74395b8b2c30.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824127&Signature=%2BVATeOjByIR0lmQ7RsbwG%2BXi0lM%3D,v4.6_vlm,qwen-plus,1.00000000,18.28259087,2,42,96751
ip_minion-2a8c58eb7b0a-en,en,Minion stands against a white wooden wall and grey corner.,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F7%2F2b4698fa143e2ab7466fdb2306052d8b.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824069&Signature=9ESpVvKfY%2B%2B%2FYDBNRXPAfFw9X7A%3D,v4.6_vlm,qwen-plus,1.00000000,18.28130674,2,42,97549
ip_minion-58f24e320fef-en,en,A relaxed lakeside fishing scene featuring Gru and his Minions,image,ip,ip_minion,na,Minions;Gru,true,,,,,fishing by a calm lake,,,llm_rewrite,,v1.3_llm,llm,1.00000000,18.28082037,2,42,184350
ip_minion-d940b0fc9ba2-en,en,"Minion standing on a paved surface at night, wearing a tiny yellow raincoat, with yellow Chinese text floating above his head. The background is dark and out of focus.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fada438e35ebf97fd67bd6482d3842a1e.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=JVli7Z3Dsfzh2cJ8EqxP8wAKXjM%3D,v4.6_vlm,qwen-plus,1.00000000,18.28037357,2,42,96458
ip_minion-3d703bb60ab3-en,en,"Minion dances on a wooden stage with three young women in casual streetwear. Minion wears a white blazer, shorts, and a cap; the others wear plaid shirts and caps.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fdc6990db4f69a8544014c5beeb01ab9d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=N6VDr3us558IY4T6xyjn2fJopHs%3D,v4.6_vlm,qwen-plus,1.00000000,18.27782297,2,42,98153
ip_minion-acabd22568f5-en,en,"Minion in a formal blue military uniform with gold epaulets, standing beside another young man in the same uniform; Minion has dark hair and a serious expression.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F6c19c3e22602fa510e5722d8adf2fe21.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824131&Signature=LiZslJkQRCrmp9Vid5p2xcUZ50c%3D,v4.6_vlm,qwen-plus,1.00000000,18.27478123,2,42,96083
ip_minion-a4a41490da40-en,en,"Minion with dark hair in pigtails, red eyes, wearing a light blue and gold frilly dress with white wings, holding a golden horn with a surprised expression.",image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fd84f683957c220359ff9ceb2aa72d4a1.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824075&Signature=DGW9gDeOwa3DEfKjM1ZjVm8XeSE%3D,v4.6_vlm,qwen-plus,1.00000000,18.27392769,2,42,99015
ip_minion-5aa289893121-en,en,"Minions cycling barefoot on the beach sand, rendered with extreme detail",image,ip,ip_minion,na,Minions,true,,,,,riding a bicycle on the beach,highly detailed,,llm_rewrite,,v1.3_llm,llm,1.00000000,18.27374554,2,42,183486
